Column,P-Value
Domain_Sum_Blosum_Similar_Scores_Joint,2.564816239510876e-217
Interface_Average_Difference_Polarizability_Scores_Pair_2,2.9608862512524093e-217
Interface_Overlapping_Special-Sites_Percent_Pair_1,4.671715346230708e-217
Special-Sites_Average_Sum_Blosum_Matching_Scores_Joint,1.5812761045379706e-214
Interface_Difference_Flexibility_Scores_Pair_1,1.0096187270117829e-212
Special-Sites_Average_Sum_Blosum_Similar_Scores_Joint,7.403900574000936e-212
Special-Sites_Average_Sum_Blosum_Positive_Scores_Joint,6.22131220284369e-210
Interface_Average_Difference_Flexibility_Scores_Pair_2,4.331406697390768e-209
Interface_Non-Matching-Gap_Count_Pair_1,7.079955984464612e-208
Interface_Average_Difference_Total_Accessible_Surface_Area_Scores_Pair_2,3.121838274164959e-206
Interface_Average_Difference_Volume_Buried_Residue_Scores_Pair_2,3.4555079813782497e-202
Blast_E-Value_Joint,8.216568952689004e-202
Interface_Difference_Emini_Surface_Fractional_Probability_Scores_Pair_1,1.1559815820426843e-201
Interface_Average_Difference_Polarity_Scores_Pair_1,2.762405761842918e-201
Blast_Gap_Pair_2,1.1465572060798273e-200
Interface_Average_Difference_Hydrophobicity_Scores_Pair_2,2.803602153691766e-200
Interface_Difference_Polarizability_Scores_Pair_1,3.541500775122642e-195
Special-Sites_Sum_Blosum_Similar_Scores_Joint,7.489192055790576e-193
Interface_Difference_Volume_Side_Chains_Scores_Pair_1,1.034209880283055e-191
Interface_Difference_Polarizability_Scores_Joint,1.1735707917388944e-190
Interface_Difference_Emini_Surface_Fractional_Probability_Scores_Joint,9.21137608055566e-190
Interface_Difference_Volume_Side_Chains_Scores_Joint,1.942447363909869e-189
Special-Sites_Matching_Percent_Joint,1.2528107197779246e-188
Blast_Identical_Percent_Joint,1.3114854952695809e-188
Blast_Positive_Percent_Pair_2,1.4213832522873312e-185
Global_Average_Sum_Blosum_Matching_Scores_Pair_2,7.174185635913396e-184
Global_Sum_Blosum_Non-Similar_Scores_Pair_2,1.0967081790676748e-182
Domain_Non-Matching_Count_Pair_1,2.0963698302499634e-182
Domain_Length_Pair_1,4.022541937818445e-180
Interface_Average_Difference_Polarity_Scores_Pair_2,8.627980283903448e-180
Interface_Difference_Molecular_Weight_Scores_Pair_1,9.024483586737691e-178
Blast_Coverage_B_Pair_2,1.4381297254874532e-177
Interface_Difference_Molecular_Weight_Scores_Joint,1.4794226123389231e-177
Interface_Overlapping_Special-Sites_Count_Pair_1,2.1323935059520874e-177
Interface_Difference_Total_Accessible_Surface_Area_Scores_Pair_1,4.7683739276414315e-176
Interface_Non-Matching-Gap_Percent_Pair_2,2.7758014839203117e-175
Interface_Difference_Total_Accessible_Surface_Area_Scores_Joint,1.8536587225370723e-173
Domain_Non-Matching_Percent_Joint,7.741883516224863e-168
Interface_Non-Matching-Gap_Count_Pair_2,2.047061550601704e-165
Interface_Difference_Flexibility_Scores_Pair_2,1.2518470329871812e-163
Domain_Sum_Blosum_Positive_Scores_Pair_2,1.836294843430939e-163
Interface_Non-Matching_Percent_Pair_2,2.284832582925494e-162
Blast_Start_B_Joint,1.7001343629655118e-160
Blast_Identical_Percent_Pair_1,1.02171291347575e-159
Interface_Average_Difference_Turn_Percent_Pair_1,8.119122455083452e-154
Interface_Average_Difference_Solvent_Accessible_Surface_Area_Scores_Pair_1,4.4818306240221126e-153
Interface_Non-Matching_Percent_Joint,2.68155858779866e-152
Interface_Non-Matching-Gap_Percent_Joint,4.3774379405395923e-150
Interface_Difference_Molecular_Weight_Scores_Pair_2,4.814075090789444e-146
Interface_Difference_Polarizability_Scores_Pair_2,2.2802543601904928e-145
Interface_Non-Matching-Gap_Count_Joint,5.459046170698456e-145
Interface_Difference_Volume_Side_Chains_Scores_Pair_2,3.572176707559015e-144
Interface_Difference_Volume_Buried_Residue_Scores_Pair_1,1.2553971615521463e-143
Interface_Average_Difference_Solvent_Accessible_Surface_Area_Scores_Joint,4.289106544987127e-143
Global_Score_Pair_2,8.0712939354433415e-143
Interface_Sum_Blosum_Non-Similar_Scores_Pair_1,9.09933049351939e-143
Interface_Sum_Blosum_Non-Similar_Scores_Joint,9.694203769711186e-143
Domain_Sum_Blosum_Matching_Scores_Pair_2,4.5934724734731045e-141
Interface_Difference_Janin_Interior_To_Surface_Transfer_Energy_Scores_Pair_1,5.951298426420383e-141
Interface_Matching_Count_Pair_2,1.0823942539250973e-139
Interface_Difference_Volume_Buried_Residue_Scores_Joint,9.704790009231369e-139
Blast_E-Value_Pair_2,5.90485373499408e-137
Interface_Average_Difference_Turn_Percent_Joint,3.1742753979627977e-136
Interface_Sum_Blosum_Matching_Scores_Pair_2,2.887414719827833e-134
Interface_Difference_Total_Accessible_Surface_Area_Scores_Pair_2,6.0347627958176596e-133
Interface_Overlapping_Special-Sites_Percent_Pair_2,2.2383822274811255e-131
Interface_Matching_Count_Pair_1,1.7234034835674358e-130
Special-Sites_Average_Sum_Blosum_Matching_Scores_Pair_2,1.3906510332891338e-129
Special-Sites_Average_Sum_Blosum_Matching_Scores_Pair_1,3.3940835936064415e-129
Interface_Difference_Emini_Surface_Fractional_Probability_Scores_Pair_2,5.403698943661046e-129
Domain_Matching_Count_Pair_2,7.179327743589634e-129
Interface_Difference_Janin_Interior_To_Surface_Transfer_Energy_Scores_Joint,5.515834792538437e-128
Interface_Matching_Count_Joint,7.97692125881274e-127
Interface_Non-Matching_Percent_Pair_1,9.157237413528575e-127
Special-Sites_Average_Sum_Blosum_Positive_Scores_Pair_2,2.612418071125461e-125
Interface_Sum_Blosum_Matching_Scores_Pair_1,7.078507429935139e-125
Blast_Bitscore_Pair_2,1.1379711376072748e-124
Blast_Start_A_Joint,5.2493795995783075e-124
Interface_Sum_Blosum_Non-Similar_Scores_Pair_2,1.6628581018593734e-123
Interface_Difference_Polarity_Scores_Pair_1,8.618249070308322e-123
Special-Sites_Average_Sum_Blosum_Positive_Scores_Pair_1,1.0855196410736314e-122
Interface_Average_Difference_Solvent_Accessible_Surface_Area_Scores_Pair_2,1.2742672742127197e-122
Interface_Sum_Blosum_Matching_Scores_Joint,7.012692976294488e-121
Domain_Sum_Blosum_Similar_Scores_Pair_1,7.967737045334117e-120
Interface_Difference_Polarity_Scores_Joint,1.1750783708501651e-118
Interface_Overlapping_Special-Sites_Count_Pair_2,1.0241925318758788e-117
Interface_Difference_Hydrophobicity_Scores_Pair_1,3.6816197071163457e-116
Blast_Start_B_Pair_2,2.0708542584223915e-114
Interface_Difference_Hydrophobicity_Scores_Joint,2.431432956914992e-114
Interface_Average_Difference_Net_Charge_Index_Side_Chains_Scores_Joint,2.744758335363669e-114
Interface_Difference_Volume_Buried_Residue_Scores_Pair_2,4.932307541129252e-114
Interface_Sum_Blosum_Positive_Scores_Pair_2,5.940654745134158e-113
Special-Sites_Matching_Percent_Pair_1,9.182343388264652e-113
Special-Sites_Matching_Percent_Pair_2,1.391425275126025e-112
Blast_Identical_Percent_Pair_2,2.4493819765348006e-105
Domain_Sum_Blosum_Positive_Scores_Joint,2.804007927916197e-104
Interface_Sum_Blosum_Positive_Scores_Pair_1,4.0532089928080065e-100
Interface_Difference_Polarity_Scores_Pair_2,8.103272348964648e-99
Interface_Average_Difference_Net_Charge_Index_Side_Chains_Scores_Pair_1,5.6065982949273147e-98
Interface_Difference_Solvent_Accessible_Surface_Area_Scores_Pair_1,1.07712406915007e-94
Interface_Overlapping_Special-Sites_Percent_Joint,2.0513621344935182e-94
Blast_Coverage_A_Pair_2,1.7099274638729825e-92
Interface_Sum_Blosum_Positive_Scores_Joint,3.187065705218197e-92
Interface_Average_Difference_Net_Charge_Index_Side_Chains_Scores_Pair_2,9.180549392546796e-91
Interface_Difference_Solvent_Accessible_Surface_Area_Scores_Joint,3.263034332410257e-90
Blast_Start_A_Pair_1,3.689410451214471e-89
Domain_Sum_Blosum_Matching_Scores_Joint,1.6936760188533838e-87
Interface_Difference_Janin_Interior_To_Surface_Transfer_Energy_Scores_Pair_2,1.953108317438775e-86
Interface_Overlapping_Special-Sites_Count_Joint,2.3938313937349534e-85
Interface_Overlapping_Domain_Percent_Pair_1,6.161873200235777e-78
Blast_Start_B_Pair_1,6.558304647664303e-78
Domain_Matching_Count_Joint,1.8872570673040307e-77
Interface_Difference_Hydrophobicity_Scores_Pair_2,4.5319410760714015e-77
Blast_Identical_Count_Pair_1,2.662102051109655e-76
Global_Length_Joint,1.0474979694496025e-75
Interface_Difference_Solvent_Accessible_Surface_Area_Scores_Pair_2,1.3640115952572232e-74
Interface_Average_Difference_Helix_Percent_Joint,3.370137510114073e-72
Blast_Positive_Count_Pair_1,1.9475150002739043e-71
Interface_Overlapping_Domain_Count_Pair_1,8.416736277557558e-71
Blast_Start_A_Pair_2,7.932997114273859e-70
Interface_Average_Difference_Turn_Percent_Pair_2,2.9158947801951897e-69
Global_Length_Pair_1,1.6200529918883255e-67
Interface_Difference_Turn_Count_Pair_1,6.703396208034117e-65
Interface_Average_Difference_Helix_Percent_Pair_2,2.8948393369593153e-61
Global_Length_Pair_2,3.0284124973235685e-61
Interface_Average_Difference_Helix_Percent_Pair_1,3.9729000860549796e-58
Special-Sites_Non-Matching-Gap_Count_Pair_1,1.3092611197814452e-55
Special-Sites_Non-Matching-Gap_Percent_Pair_1,2.3842609567018565e-55
Domain_Sum_Blosum_Positive_Scores_Pair_1,3.960574243022504e-55
Domain_Non-Matching_Percent_Pair_1,4.735480529030253e-54
Interface_Overlapping_Domain_Percent_Joint,1.1114092831713493e-53
Interface_Average_Difference_Sheet_Percent_Joint,1.8703500275311224e-52
Interface_Difference_Turn_Count_Joint,4.2456738821657096e-52
Blast_Identical_Count_Joint,3.292908918375472e-51
Interface_Difference_Net_Charge_Index_Side_Chains_Scores_Pair_1,1.362417398303802e-50
Interface_Difference_Net_Charge_Index_Side_Chains_Scores_Joint,3.088562859833764e-50
Blast_Positive_Count_Joint,5.182082891711911e-48
Interface_Overlapping_Domain_Percent_Pair_2,2.3881618653144014e-46
Interface_Average_Difference_Sheet_Percent_Pair_2,4.86520543012165e-44
Domain_Sum_Blosum_Matching_Scores_Pair_1,1.1455337351437712e-43
Interface_Difference_Net_Charge_Index_Side_Chains_Scores_Pair_2,2.2615232435380414e-40
Interface_Difference_Helix_Count_Joint,2.5521305417161784e-40
Special-Sites_Non-Matching-Gap_Percent_Pair_2,3.3829172187582633e-40
Special-Sites_Non-Matching-Gap_Count_Pair_2,4.420409188180393e-40
Interface_Difference_Helix_Count_Pair_1,5.988820383566471e-38
Fasta_Length_B_Joint,6.816591675723478e-38
Domain_Matching_Count_Pair_1,1.1075485073082365e-35
Fasta_Length_B_Pair_2,5.473222735823992e-35
Interface_Difference_Helix_Count_Pair_2,6.287321833316997e-33
Interface_Difference_Turn_Count_Pair_2,4.3582565297930697e-32
Domain_Average_Sum_Blosum_Similar_Scores_Pair_1,1.7094080738025397e-30
Interface_Non-Matching_Count_Joint,1.380896263804419e-29
Fasta_Length_B_Pair_1,1.4661627249471562e-29
Interface_Non-Matching_Count_Pair_1,7.130963666448168e-27
Interface_Non-Matching_Count_Pair_2,2.528013160714966e-26
Interface_Overlapping_Domain_Count_Joint,4.8818009195025716e-26
Blast_Positive_Count_Pair_2,1.6884571434597019e-25
Blast_Identical_Count_Pair_2,1.1013476385944276e-24
Interface_Average_Difference_Sheet_Percent_Pair_1,5.18793057174165e-23
Global_Matching_Count_Pair_1,2.4882128105029814e-22
Interface_Overlapping_Domain_Count_Pair_2,9.961618460966523e-22
Global_Non-Matching_Count_Pair_2,3.8731168213352654e-18
Blast_Mismatch_Percent_Pair_2,5.814828071795729e-18
Global_Non-Matching_Count_Joint,8.125071495298455e-17
Interface_Difference_Sheet_Count_Pair_2,9.040432773276437e-16
Domain_Average_Sum_Blosum_Similar_Scores_Joint,1.0140050606737063e-15
Interface_Residues_Percent_Pair_2,2.1010176331549072e-15
Interface_Difference_Sheet_Count_Joint,2.7822914881268354e-15
Global_Matching_Count_Joint,6.568466132906516e-15
Global_Sum_Blosum_Positive_Scores_Pair_1,3.7852531757591124e-14
Global_Sum_Blosum_Matching_Scores_Pair_1,1.143129522885643e-13
Interface_Residues_Percent_Joint,3.4127834964439094e-13
Interface_Difference_Sheet_Count_Pair_1,1.0435455418276827e-11
Blast_End_B_Pair_2,3.7750190239758176e-11
Fasta_Length_A_Pair_2,1.4807323113141772e-10
Fasta_Length_A_Joint,7.601303976217143e-10
Blast_Mismatch_Count_Pair_2,8.097093743293535e-10
Global_Non-Matching_Count_Pair_1,9.267419526575204e-10
Fasta_Length_A_Pair_1,1.4146593488467758e-08
Global_Sum_Blosum_Positive_Scores_Joint,3.1301654288593456e-08
Global_Sum_Blosum_Matching_Scores_Joint,1.1629617859894452e-07
Blast_Mismatch_Count_Joint,5.999659819899716e-07
Blast_Mismatch_Percent_Joint,1.2307393469229258e-06
Interface_Average_Sum_Blosum_Similar_Scores_Joint,2.518463339522383e-06
Global_Matching_Count_Pair_2,2.625844430725246e-06
Blast_End_B_Joint,1.1546138348452207e-05
Interface_Sum_Blosum_Similar_Scores_Joint,3.0308304556847832e-05
Blast_Mismatch_Percent_Pair_1,5.208616282593304e-05
Interface_Average_Sum_Blosum_Similar_Scores_Pair_2,6.805499861516397e-05
Blast_End_A_Pair_2,0.00012094026990639396
Interface_Sum_Blosum_Similar_Scores_Pair_1,0.0001649624617120648
Blast_Mismatch_Count_Pair_1,0.00017295876963931606
Blast_Alignment_Length_Pair_2,0.0002520716343188871
Special-Sites_Non-Matching-Gap_Percent_Joint,0.00029261320666339863
Special-Sites_Non-Matching-Gap_Count_Joint,0.0002989312362328749
Global_Sum_Blosum_Similar_Scores_Pair_1,0.0008417043417049925
Interface_Sum_Blosum_Similar_Scores_Pair_2,0.0020176719578303727
Interface_Average_Sum_Blosum_Similar_Scores_Pair_1,0.0021736402979636127
Domain_Average_Sum_Blosum_Similar_Scores_Pair_2,0.0027204738019205627
Global_Sum_Blosum_Positive_Scores_Pair_2,0.004085333383232921
Blast_End_B_Pair_1,0.005366595480020608
Interface_Residues_Percent_Pair_1,0.007080118769572197
Blast_End_A_Joint,0.010243863941848863
Global_Sum_Blosum_Similar_Scores_Joint,0.011661991704528085
Interface_Residues_Length_Pair_2,0.011749719612180161
Global_Sum_Blosum_Matching_Scores_Pair_2,0.016385061337164445
Interface_Residues_Length_Pair_1,0.07396037832535568
Global_Sum_Blosum_Similar_Scores_Pair_2,0.16750866852925173
Blast_Alignment_Length_Pair_1,0.2794029294447082
Interface_Residues_Length_Joint,0.3102533666719939
Blast_Alignment_Length_Joint,0.3952191926335725
Blast_End_A_Pair_1,0.42124521503269435
Interface_Gap_Score_Pair_1,0.49999995151292453
Interface_Gap_Score_Pair_2,0.49999995151292453
Interface_Gap_Score_Joint,0.49999995151292453
