Column,P-Value
Global_Non-Matching_Percent_Pair_2,0.0007774015630899528
Interface_Sum_Blosum_Non-Similar_Scores_Pair_2,0.0008003235657926394
Global_Non-Matching-Gap_Count_Pair_1,0.0008036609641478941
Global_Matching_Count_Pair_1,0.0008095069428302948
Domain_Average_Sum_Blosum_Non-Similar_Scores_Pair_1,0.0008459068437473494
Global_Sum_Blosum_Matching_Scores_Pair_1,0.0008655944641388311
Interface_Average_Difference_Volume_Side_Chains_Scores_Joint,0.0008773677955269245
Interface_Difference_Emini_Surface_Fractional_Probability_Scores_Joint,0.0008880050684827369
Domain_Average_Sum_Blosum_Matching_Scores_Pair_2,0.0009637395370874993
Global_Sum_Blosum_Positive_Scores_Pair_1,0.00098375024117464
Domain_Average_Sum_Blosum_Positive_Scores_Pair_2,0.0010284042458812558
Interface_Residues_Percent_Pair_2,0.001045848771649185
Interface_Overlapping_Domain_Count_Pair_1,0.00105430587109561
Interface_Difference_Total_Accessible_Surface_Area_Scores_Joint,0.0010551378200046337
Interface_Difference_Molecular_Weight_Scores_Joint,0.0010590906170293418
Global_Sum_Blosum_Positive_Scores_Pair_2,0.0010712981200916012
Special-Sites_Sum_Blosum_Similar_Scores_Joint,0.0010972342589581285
Interface_Residues_Percent_Joint,0.0011078911037462088
Blast_Identical_Percent_Pair_1,0.0011706882659389744
Blast_Positive_Count_Joint,0.0012075173126253782
Interface_Difference_Volume_Side_Chains_Scores_Joint,0.0012277625331571557
Interface_Average_Difference_Polarity_Scores_Pair_2,0.0012535911898555207
Interface_Average_Difference_Emini_Surface_Fractional_Probability_Scores_Pair_1,0.0012637831473210138
Domain_Non-Matching-Gap_Percent_Joint,0.0012798581313284692
Blast_Positive_Count_Pair_1,0.0013528798795061927
Domain_Matching_Percent_Pair_2,0.0013868146862268033
Special-Sites_Average_Sum_Blosum_Similar_Scores_Pair_1,0.0014260269175356706
Special-Sites_Sum_Blosum_Positive_Scores_Pair_1,0.0015516084440989686
Special-Sites_Matching_Count_Pair_1,0.0016033059295773899
Blast_Positive_Percent_Pair_1,0.0016640380499556057
Interface_Average_Sum_Blosum_Matching_Scores_Pair_1,0.001777012187601721
Blast_Identical_Count_Pair_2,0.0018647306133274396
Blast_End_A_Pair_1,0.001874965976928262
Interface_Average_Sum_Blosum_Positive_Scores_Pair_1,0.001922286564794064
Fasta_Length_A_Pair_1,0.001973820628803512
Interface_Average_Difference_Turn_Percent_Pair_2,0.0020258773869946487
Interface_Average_Sum_Blosum_Non-Similar_Scores_Pair_2,0.0020570315676984637
Special-Sites_Sum_Blosum_Matching_Scores_Pair_1,0.002200724431711156
Interface_Average_Difference_Volume_Side_Chains_Scores_Pair_1,0.0022440867981737295
Interface_Difference_Net_Charge_Index_Side_Chains_Scores_Pair_2,0.002257000020091965
Global_Length_Pair_1,0.0023017617578904607
Global_Sum_Blosum_Similar_Scores_Pair_1,0.002346583847380839
Domain_Non-Matching-Gap_Percent_Pair_1,0.0023502283490496306
Blast_End_A_Joint,0.0025126169349829483
Global_Length_Joint,0.0028010840765386714
Interface_Difference_Polarizability_Scores_Pair_1,0.0030022789164824365
Special-Sites_Average_Sum_Blosum_Non-Similar_Scores_Pair_2,0.003048438168612468
Special-Sites_Sum_Blosum_Similar_Scores_Pair_2,0.0031284249216165633
Interface_Difference_Volume_Side_Chains_Scores_Pair_1,0.0031450118041647756
Interface_Difference_Emini_Surface_Fractional_Probability_Scores_Pair_1,0.003201397159232972
Interface_Residues_Percent_Pair_1,0.003230631060716526
Interface_Overlapping_Domain_Percent_Pair_2,0.003277131610024026
Global_Non-Matching_Percent_Pair_1,0.003280385000672008
Interface_Average_Difference_Volume_Buried_Residue_Scores_Pair_2,0.0033561685589019574
Interface_Difference_Volume_Buried_Residue_Scores_Joint,0.0034327348860875148
Interface_Average_Difference_Polarizability_Scores_Pair_1,0.003584180783722742
Interface_Overlapping_Domain_Percent_Joint,0.0035956788828928436
Fasta_Length_A_Joint,0.003674363214328231
Interface_Difference_Janin_Interior_To_Surface_Transfer_Energy_Scores_Pair_2,0.003694484431560613
Interface_Average_Difference_Molecular_Weight_Scores_Pair_1,0.003698900075900147
Interface_Difference_Hydrophobicity_Scores_Pair_2,0.0038188042538526293
Special-Sites_Non-Matching-Gap_Count_Pair_1,0.003876514750012822
Domain_Non-Matching-Gap_Percent_Pair_2,0.004033552093309237
Interface_Average_Difference_Polarity_Scores_Joint,0.004446399738958606
Global_Non-Matching-Gap_Count_Joint,0.004632571841186717
Interface_Difference_Polarity_Scores_Joint,0.004639243043042981
Domain_Non-Matching-Gap_Count_Pair_2,0.0046413161300268005
Interface_Difference_Turn_Count_Joint,0.0048202887161735535
Interface_Difference_Molecular_Weight_Scores_Pair_1,0.004828049587148571
Interface_Difference_Total_Accessible_Surface_Area_Scores_Pair_1,0.004964980380945657
Interface_Average_Difference_Turn_Percent_Joint,0.004977401127568662
Blast_Positive_Count_Pair_2,0.00500998611035831
Special-Sites_Average_Sum_Blosum_Similar_Scores_Joint,0.00518863681271439
Special-Sites_Non-Matching-Gap_Percent_Pair_1,0.005430919855624069
Global_Sum_Blosum_Non-Similar_Scores_Pair_1,0.00555752451929839
Interface_Average_Difference_Total_Accessible_Surface_Area_Scores_Pair_1,0.005804449314789
Interface_Sum_Blosum_Non-Similar_Scores_Joint,0.005885487654544216
Interface_Average_Difference_Volume_Buried_Residue_Scores_Joint,0.006588039508165897
Special-Sites_Non-Matching-Gap_Count_Pair_2,0.007711013213840126
Fasta_Length_B_Joint,0.008024634767617089
Domain_Length_Pair_1,0.008145288983658084
Interface_Average_Difference_Net_Charge_Index_Side_Chains_Scores_Pair_2,0.008291636408319921
Fasta_Length_B_Pair_1,0.008429953487430452
Global_Sum_Blosum_Similar_Scores_Joint,0.0091493019711237
Interface_Difference_Solvent_Accessible_Surface_Area_Scores_Pair_1,0.009323077206644667
Blast_End_B_Joint,0.00976730846212578
Special-Sites_Matching_Count_Joint,0.009787496305109993
Blast_End_B_Pair_1,0.009808343950020334
Domain_Average_Sum_Blosum_Non-Similar_Scores_Pair_2,0.00995460656023134
Special-Sites_Sum_Blosum_Positive_Scores_Joint,0.010528671401857845
Interface_Average_Difference_Solvent_Accessible_Surface_Area_Scores_Pair_1,0.010751377671536548
Special-Sites_Non-Matching-Gap_Percent_Pair_2,0.010976746006125837
Global_Non-Matching_Count_Pair_1,0.011156696527652445
Blast_Alignment_Length_Pair_1,0.011291295166730313
Interface_Non-Matching_Count_Pair_2,0.011630469948869465
Blast_End_A_Pair_2,0.011907060610143684
