Column,P-Value
Domain_Average_Sum_Blosum_Non-Similar_Scores_Pair_1,0.015636851380579745
Domain_Non-Matching-Gap_Percent_Joint,0.016502957898857806
Blast_Alignment_Length_Pair_1,0.016578000398404093
Blast_Coverage_A_Joint,0.01699299491518482
Interface_Difference_Sheet_Count_Pair_2,0.01811014640564401
Blast_Bitscore_Pair_1,0.018276081740114275
Interface_Average_Difference_Volume_Side_Chains_Scores_Joint,0.018708117601934023
Global_Score_Joint,0.020742944882730523
Interface_Overlapping_Domain_Count_Joint,0.02094501812630573
Interface_Average_Difference_Volume_Buried_Residue_Scores_Joint,0.021072556683688407
Interface_Average_Sum_Blosum_Non-Similar_Scores_Joint,0.02110434804647451
Domain_Non-Matching-Gap_Percent_Pair_2,0.022311825515903074
Interface_Non-Matching_Count_Pair_1,0.02258073522694323
Interface_Average_Difference_Solvent_Accessible_Surface_Area_Scores_Pair_1,0.023314152935903724
Interface_Average_Difference_Net_Charge_Index_Side_Chains_Scores_Pair_1,0.02455147249249683
Interface_Average_Difference_Emini_Surface_Fractional_Probability_Scores_Joint,0.025357381557994937
Interface_Average_Difference_Volume_Side_Chains_Scores_Pair_1,0.02541051238514974
Interface_Difference_Janin_Interior_To_Surface_Transfer_Energy_Scores_Pair_2,0.02554259515634321
Fasta_Length_B_Pair_1,0.02582064224288028
Interface_Difference_Turn_Count_Joint,0.02590494774426823
Blast_Mismatch_Count_Joint,0.02701655255013166
Global_Length_Joint,0.027195243102942364
Domain_Length_Pair_1,0.027416664217704424
Interface_Difference_Janin_Interior_To_Surface_Transfer_Energy_Scores_Joint,0.028674041636083114
Global_Sum_Blosum_Similar_Scores_Joint,0.029254788985340733
Blast_End_B_Pair_1,0.029508091320877273
Interface_Average_Difference_Volume_Buried_Residue_Scores_Pair_1,0.030807382074402725
Blast_Identical_Percent_Pair_2,0.030830292488944318
Interface_Difference_Volume_Side_Chains_Scores_Joint,0.03099673249972927
Interface_Overlapping_Domain_Percent_Pair_1,0.03160754231133827
Blast_Start_A_Pair_1,0.03183348144813996
Interface_Difference_Volume_Side_Chains_Scores_Pair_1,0.032232589754759976
Special-Sites_Sum_Blosum_Similar_Scores_Pair_1,0.033801260430790916
Global_Score_Pair_1,0.03393402974852963
Blast_Gap_Pair_2,0.039185482812625703
Special-Sites_Average_Sum_Blosum_Positive_Scores_Pair_1,0.04075566830013272
Interface_Difference_Janin_Interior_To_Surface_Transfer_Energy_Scores_Pair_1,0.04248129973942402
Special-Sites_Average_Sum_Blosum_Similar_Scores_Joint,0.04304770664655968
Domain_Average_Sum_Blosum_Similar_Scores_Pair_2,0.043132918869914126
Interface_Difference_Hydrophobicity_Scores_Pair_1,0.04338032819579306
Interface_Average_Difference_Total_Accessible_Surface_Area_Scores_Joint,0.043915592859659375
Interface_Overlapping_Domain_Percent_Pair_2,0.0446252829543639
Interface_Difference_Hydrophobicity_Scores_Joint,0.04474817240712529
Interface_Overlapping_Domain_Count_Pair_1,0.04514291046849292
Interface_Difference_Hydrophobicity_Scores_Pair_2,0.04528212876447918
Interface_Average_Difference_Polarity_Scores_Pair_2,0.04551015343735359
Interface_Average_Difference_Polarizability_Scores_Joint,0.04562383195318317
Global_Non-Matching_Count_Joint,0.04640707983117216
Interface_Average_Difference_Polarity_Scores_Joint,0.04744162016660586
Interface_Average_Difference_Polarity_Scores_Pair_1,0.04808765574224855
Interface_Difference_Total_Accessible_Surface_Area_Scores_Joint,0.050057648156986385
Interface_Difference_Polarizability_Scores_Joint,0.05036431318484968
Interface_Difference_Solvent_Accessible_Surface_Area_Scores_Pair_1,0.05083467139694801
Interface_Difference_Solvent_Accessible_Surface_Area_Scores_Pair_2,0.050887872162882535
Interface_Difference_Emini_Surface_Fractional_Probability_Scores_Joint,0.05091434686436817
Interface_Average_Difference_Polarizability_Scores_Pair_2,0.05197538698108958
Interface_Average_Difference_Emini_Surface_Fractional_Probability_Scores_Pair_1,0.05200757658962429
Global_Non-Matching_Percent_Pair_1,0.054142299600219976
Interface_Difference_Solvent_Accessible_Surface_Area_Scores_Joint,0.054917650940824445
Special-Sites_Non-Matching_Count_Joint,0.05495936047523486
Blast_End_A_Pair_1,0.05622093804229228
Interface_Difference_Helix_Count_Pair_2,0.056434281937952004
Interface_Difference_Emini_Surface_Fractional_Probability_Scores_Pair_1,0.05660304809111299
Blast_Positive_Percent_Pair_2,0.05859370238651119
Interface_Average_Difference_Total_Accessible_Surface_Area_Scores_Pair_2,0.05896420683300395
Interface_Sum_Blosum_Non-Similar_Scores_Pair_1,0.05898287035097657
Fasta_Length_A_Joint,0.06017372062370709
Interface_Average_Difference_Molecular_Weight_Scores_Joint,0.060609650576128944
Interface_Average_Difference_Molecular_Weight_Scores_Pair_1,0.06127693372052374
Interface_Matching_Percent_Pair_2,0.06204971781700992
Interface_Difference_Turn_Count_Pair_2,0.062153454017137504
Interface_Average_Sum_Blosum_Non-Similar_Scores_Pair_1,0.06307568449677753
Interface_Non-Matching_Count_Joint,0.06328849790948952
Interface_Average_Sum_Blosum_Matching_Scores_Pair_2,0.06399628277315172
Blast_E-Value_Pair_2,0.06443492261964483
Interface_Difference_Polarizability_Scores_Pair_1,0.06532483724588342
Interface_Overlapping_Domain_Count_Pair_2,0.06542915962144286
Special-Sites_Non-Matching_Count_Pair_2,0.065450227623976
Interface_Sum_Blosum_Non-Similar_Scores_Joint,0.06613499282362625
Special-Sites_Average_Sum_Blosum_Matching_Scores_Pair_1,0.06650914171918057
Interface_Difference_Total_Accessible_Surface_Area_Scores_Pair_1,0.06797906958895637
Interface_Average_Difference_Polarizability_Scores_Pair_1,0.06800435148573064
Interface_Average_Sum_Blosum_Positive_Scores_Pair_2,0.06947057002560475
Blast_Mismatch_Count_Pair_2,0.07069012345662667
Interface_Matching_Percent_Pair_1,0.0722631805270669
Interface_Average_Sum_Blosum_Positive_Scores_Pair_1,0.07250802926445174
Global_Average_Sum_Blosum_Similar_Scores_Pair_1,0.07268189848568024
Blast_Bitscore_Pair_2,0.07648995934991132
Domain_Matching_Percent_Pair_1,0.07679958271525078
Interface_Difference_Molecular_Weight_Scores_Pair_1,0.07683828256841778
Interface_Difference_Volume_Side_Chains_Scores_Pair_2,0.07832557547124407
Interface_Difference_Molecular_Weight_Scores_Joint,0.0784028150606701
Interface_Average_Difference_Molecular_Weight_Scores_Pair_2,0.07938381762779861
Interface_Average_Difference_Total_Accessible_Surface_Area_Scores_Pair_1,0.08009405067077713
Blast_Coverage_B_Pair_1,0.08019425208178194
Blast_Coverage_B_Joint,0.0806648783104586
Special-Sites_Sum_Blosum_Similar_Scores_Joint,0.08267555703367446
Interface_Non-Matching_Count_Pair_2,0.08352784918330819
Blast_Mismatch_Percent_Joint,0.09126753674201549
Blast_Coverage_A_Pair_2,0.09188215581684706
Interface_Non-Matching-Gap_Count_Pair_1,0.09518394601952024
Interface_Sum_Blosum_Non-Similar_Scores_Pair_2,0.09885275482034234
Interface_Difference_Volume_Buried_Residue_Scores_Joint,0.0990863432213846
Interface_Difference_Volume_Buried_Residue_Scores_Pair_1,0.09953424810313805
Interface_Difference_Flexibility_Scores_Pair_1,0.10018247616103831
Fasta_Length_B_Joint,0.10319218465904983
Interface_Difference_Helix_Count_Joint,0.10410202029566018
Interface_Average_Sum_Blosum_Matching_Scores_Pair_1,0.10434828810820951
Blast_Alignment_Length_Joint,0.10543319697532488
Interface_Average_Difference_Flexibility_Scores_Pair_2,0.10832739014648102
Interface_Difference_Net_Charge_Index_Side_Chains_Scores_Pair_1,0.11009927020541727
Blast_End_B_Joint,0.110777774374471
Blast_Start_A_Joint,0.11250083290242269
Interface_Difference_Flexibility_Scores_Joint,0.11296590202042445
Special-Sites_Non-Matching_Count_Pair_1,0.11375915186025037
Interface_Average_Difference_Helix_Percent_Pair_1,0.114119815427559
Global_Score_Pair_2,0.11931405298641029
Domain_Average_Sum_Blosum_Similar_Scores_Joint,0.12245085227368285
